"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","Reading.time","Newline.","Sentence..or.sentence.MD5.","Comments"
"897",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",7,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","was",1698332166216,"380","false","The bicycle couldn't stand up because it was two tired.","Any addtional parameters were appended as additional columns"
"898",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",7,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","two",1698332166216,"313","false","The bicycle couldn't stand up because it was two tired.","Any addtional parameters were appended as additional columns"
"899",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",7,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","tired.",1698332166216,"1488","false","The bicycle couldn't stand up because it was two tired.","Any addtional parameters were appended as additional columns"
"900",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",7,0,"experimental-trials","NULL","Scale","exeval3","Choice","3",1698332167828,"NULL","","",""
"901",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",7,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332168621,"NULL","","",""
"902",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",7,0,"experimental-trials","NULL","PennController","7","_Trial_","End",1698332168622,"NULL","","",""
"903",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","PennController","15","_Trial_","Start",1698332168624,"NULL","","",""
"904",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","Mortal",1698332173761,"157","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"905",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","enemies",1698332173761,"484","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"906",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","have",1698332173761,"283","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"907",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","very",1698332173761,"246","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"908",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","little",1698332173761,"194","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"909",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","in",1698332173761,"192","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"910",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","relation",1698332173761,"357","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"911",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","and",1698332173761,"502","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"912",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","it's",1698332173761,"266","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"913",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","scary",1698332173761,"146","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"914",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","that",1698332173761,"410","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"915",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","12","they'll",1698332173761,"243","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"916",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","13","always",1698332173761,"369","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"917",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","14","fight.",1698332173761,"834","false","Mortal enemies have very little in relation and it's scary that they'll always fight.","Any addtional parameters were appended as additional columns"
"918",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Scale","exeval3","Choice","2",1698332175978,"NULL","","",""
"919",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332176439,"NULL","","",""
"920",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",15,0,"experimental-trials","NULL","PennController","15","_Trial_","End",1698332176440,"NULL","","",""
"921",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","PennController","19","_Trial_","Start",1698332176442,"NULL","","",""
"922",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","Which",1698332182131,"338","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"923",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","citizens",1698332182131,"501","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"924",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","will",1698332182131,"84","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"925",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","lead",1698332182131,"1877","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"926",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","the",1698332182131,"397","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"927",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","people",1698332182131,"379","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"928",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","to",1698332182131,"331","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"929",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","the",1698332182131,"316","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"930",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","promised",1698332182131,"394","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"931",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","land?",1698332182131,"668","false","Which citizens will lead the people to the promised land?","Any addtional parameters were appended as additional columns"
"932",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Scale","exeval3","Choice","2",1698332182914,"NULL","","",""
"933",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332183617,"NULL","","",""
"934",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",19,0,"experimental-trials","NULL","PennController","19","_Trial_","End",1698332183619,"NULL","","",""
"935",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","PennController","17","_Trial_","Start",1698332183620,"NULL","","",""
"936",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","How",1698332186754,"228","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"937",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","quickly",1698332186754,"419","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"938",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","did",1698332186754,"426","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"939",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","the",1698332186754,"381","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"940",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","lion",1698332186754,"282","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"941",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","cross",1698332186754,"323","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"942",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","the",1698332186754,"389","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"943",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","savannah?",1698332186754,"392","false","How quickly did the lion cross the savannah?","Any addtional parameters were appended as additional columns"
"944",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Scale","exeval3","Choice","3",1698332187702,"NULL","","",""
"945",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332188301,"NULL","","",""
"946",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",17,0,"experimental-trials","NULL","PennController","17","_Trial_","End",1698332188302,"NULL","","",""
"947",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","PennController","12","_Trial_","Start",1698332188304,"NULL","","",""
"948",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","The",1698332192229,"207","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"949",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","bookshelf",1698332192229,"246","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"950",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","couldn't",1698332192229,"250","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"951",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","hold",1698332192229,"305","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"952",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","all",1698332192229,"239","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"953",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","the",1698332192229,"386","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"954",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","books",1698332192229,"344","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"955",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","because",1698332192229,"323","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"956",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","it",1698332192229,"314","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"957",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","was",1698332192229,"247","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"958",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","too",1698332192229,"371","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"959",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","12","small.",1698332192229,"403","false","The bookshelf couldn't hold all the books because it was too small.","Any addtional parameters were appended as additional columns"
"960",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Scale","exeval3","Choice","3",1698332193222,"NULL","","",""
"961",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332193553,"NULL","","",""
"962",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",12,0,"experimental-trials","NULL","PennController","12","_Trial_","End",1698332193555,"NULL","","",""
"963",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","PennController","10","_Trial_","Start",1698332193556,"NULL","","",""
"964",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","Parallel",1698332198741,"152","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"965",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","lines",1698332198741,"562","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"966",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","have",1698332198741,"311","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"967",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","so",1698332198741,"255","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"968",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","much",1698332198741,"239","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"969",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","in",1698332198741,"275","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"970",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","common",1698332198741,"257","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"971",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","and",1698332198741,"302","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"972",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","it's",1698332198741,"245","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"973",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","a",1698332198741,"288","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"974",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","shame",1698332198741,"275","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"975",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","12","that",1698332198741,"322","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"976",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","13","they'll",1698332198741,"594","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"977",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","14","never",1698332198741,"291","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"978",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","15","meet.",1698332198741,"365","false","Parallel lines have so much in common and it's a shame that they'll never meet.","Any addtional parameters were appended as additional columns"
"979",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Scale","exeval3","Choice","3",1698332200177,"NULL","","",""
"980",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332200670,"NULL","","",""
"981",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",10,0,"experimental-trials","NULL","PennController","10","_Trial_","End",1698332200672,"NULL","","",""
"982",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","PennController","9","_Trial_","Start",1698332200674,"NULL","","",""
"983",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","The",1698332205439,"475","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"984",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","scarecrow",1698332205439,"247","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"985",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","won",1698332205439,"288","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"986",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","an",1698332205439,"329","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"987",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","award",1698332205439,"587","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"988",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","because",1698332205439,"410","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"989",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","he",1698332205439,"383","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"990",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","was",1698332205439,"356","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"991",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","outstanding",1698332205439,"400","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"992",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","in",1698332205439,"350","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"993",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","his",1698332205439,"271","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"994",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","12","field.",1698332205439,"414","false","The scarecrow won an award because he was outstanding in his field.","Any addtional parameters were appended as additional columns"
"995",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Scale","exeval3","Choice","5",1698332206784,"NULL","","",""
"996",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332207293,"NULL","","",""
"997",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",9,0,"experimental-trials","NULL","PennController","9","_Trial_","End",1698332207294,"NULL","","",""
"998",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","PennController","20","_Trial_","Start",1698332207296,"NULL","","",""
"999",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","Who",1698332211652,"300","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1000",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","all",1698332211652,"216","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1001",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","did",1698332211652,"274","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1002",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","Vikram",1698332211652,"254","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1003",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","5","call",1698332211652,"395","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1004",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","6","on",1698332211652,"392","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1005",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","7","the",1698332211652,"294","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1006",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","8","phone",1698332211652,"271","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1007",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","9","after",1698332211652,"237","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1008",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","10","the",1698332211652,"262","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1009",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","11","party",1698332211652,"340","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1010",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","12","last",1698332211652,"283","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1011",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","13","night?",1698332211652,"464","false","Who all did Vikram call on the phone after the party last night?","Any addtional parameters were appended as additional columns"
"1012",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Scale","exeval3","Choice","5",1698332213007,"NULL","","",""
"1013",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","Button","Continue2","Click","Click",1698332213476,"NULL","","",""
"1014",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",20,0,"experimental-trials","NULL","PennController","20","_Trial_","End",1698332213478,"NULL","","",""
"1015",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",6,0,"experimental-trials","NULL","PennController","6","_Trial_","Start",1698332213480,"NULL","","",""
"1016",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","1","I",1698332217374,"170","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1017",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","2","used",1698332217374,"501","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1018",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","3","to",1698332217374,"234","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
"1019",1698332236,"70aa3df45155d9b7947037d22d5dc737","PennController",6,0,"experimental-trials","NULL","Controller-DashedSentence","DashedSentence","4","play",1698332217374,"158","false","I used to play piano by ear but now I use my hands.","Any addtional parameters were appended as additional columns"
